state,grade,level,standard_id,standard_text,lesson_id,lesson_title,ref_type,is_flagged,raw_ref,source_file
ccss,2,standard,2.NBT.B.7,"Add and subtract within 1000, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method. Understand that in adding or subtracting three-digit numbers, one adds or subtracts hundreds and hundreds, tens and tens, ones and ones; and sometimes it is necessary to compose or decompose tens or hundreds.",G2-M4-L20,Subtract by using multiple strategies and defend an efficient strategy.,lesson,FALSE,"2 M4 Topic D: Strategies for Decomposing Tens and Hundreds Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.9,"Explain why addition and subtraction strategies work, using place value and the properties of operations.",G2-M4-L12,Take from a ten or a hundred to subtract.,lesson,FALSE,"2 M4 Topic C: Simplifying Strategies for Subtracting Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.9,"Explain why addition and subtraction strategies work, using place value and the properties of operations.",G2-M4-L13,"Use compensation to subtract within 1,000.",lesson,FALSE,"2 M4 Topic C: Simplifying Strategies for Subtracting Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.9,"Explain why addition and subtraction strategies work, using place value and the properties of operations.",G2-M4-L14,Use compensation to keep a constant difference by adding the same amount to both numbers.,lesson,FALSE,"2 M4 Topic C: Simplifying Strategies for Subtracting Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.NBT.B.9,"Explain why addition and subtraction strategies work, using place value and the properties of operations.",G2-M4-L15,Use compensation to keep a constant difference by subtracting the same amount from both numbers.,lesson,FALSE,"2 M4 Topic C: Simplifying Strategies for Subtracting Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.B.2,"Fluently add and subtract within 20 using mental strategies. By end of Grade 2, know from memory all sums of two one-digit numbers.",G2-M4-L16,Use concrete models to subtract and relate them to written recordings.,lesson,FALSE,"2 M4 Topic D: Strategies for Decomposing Tens and Hundreds Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.B.2,"Fluently add and subtract within 20 using mental strategies. By end of Grade 2, know from memory all sums of two one-digit numbers.",G2-M4-L17,Use place value drawings to represent subtraction with one decomposition and relate them to written recordings.,lesson,FALSE,"2 M4 Topic D: Strategies for Decomposing Tens and Hundreds Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.B.2,"Fluently add and subtract within 20 using mental strategies. By end of Grade 2, know from memory all sums of two one-digit numbers.",G2-M4-L18,Use place value drawings to represent subtraction with up to two decompositions and relate them to written recordings.,lesson,FALSE,"2 M4 Topic D: Strategies for Decomposing Tens and Hundreds Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.B.2,"Fluently add and subtract within 20 using mental strategies. By end of Grade 2, know from memory all sums of two one-digit numbers.",G2-M4-L19,Use place value drawings to represent subtraction from numbers with 0 in the tens and/or ones place and relate to a written recording.,lesson,FALSE,"2 M4 Topic D: Strategies for Decomposing Tens and Hundreds Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.B.2,"Fluently add and subtract within 20 using mental strategies. By end of Grade 2, know from memory all sums of two one-digit numbers.",G2-M4-L20,Subtract by using multiple strategies and defend an efficient strategy.,lesson,FALSE,"2 M4 Topic D: Strategies for Decomposing Tens and Hundreds Within 1,000",Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.3,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g., by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",G2-M6-L5,Compose arrays with rows and columns and use a repeated count to find the total.,lesson,FALSE,2 M6 Topic B: Arrays and Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.3,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g., by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",G2-M6-L6,Decompose arrays into rows and columns and relate them to repeated addition.,lesson,FALSE,2 M6 Topic B: Arrays and Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.3,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g., by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",G2-M6-L7,Distinguish between rows and columns and use math drawings to represent arrays.,lesson,FALSE,2 M6 Topic B: Arrays and Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.3,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g., by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",G2-M6-L8,Use square tiles to create arrays with gaps.,lesson,FALSE,2 M6 Topic B: Arrays and Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.3,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g., by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",G2-M6-L9,Determine the attributes of a square array.,lesson,FALSE,2 M6 Topic C: Rectangular Arrays as a Foundation for Multiplication and Division,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.3,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g., by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",G2-M6-L10,Use math drawings to compose a rectangle.,lesson,FALSE,2 M6 Topic C: Rectangular Arrays as a Foundation for Multiplication and Division,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.3,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g., by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",G2-M6-L11,Decompose an array to find the total efficiently.,lesson,FALSE,2 M6 Topic C: Rectangular Arrays as a Foundation for Multiplication and Division,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.3,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g., by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",G2-M6-L12,Reason about how equal arrays can be composed differently.,lesson,FALSE,2 M6 Topic C: Rectangular Arrays as a Foundation for Multiplication and Division,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.3,"Determine whether a group of objects (up to 20) has an odd or even number of members, e.g., by pairing objects or counting them by 2s; write an equation to express an even number as a sum of two equal addends.",G2-M6-L13,Decompose an array and relate it to a number bond.,lesson,FALSE,2 M6 Topic C: Rectangular Arrays as a Foundation for Multiplication and Division,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L1,Compose equal groups and write repeated addition equations.,lesson,FALSE,2 M6 Topic A: Count and Problem Solve with Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L2,"Organize, count, and represent a collection of objects.",lesson,FALSE,2 M6 Topic A: Count and Problem Solve with Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L3,Use math drawings to represent equal groups and relate them to repeated addition.,lesson,FALSE,2 M6 Topic A: Count and Problem Solve with Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L4,Represent equal groups with a tape diagram.,lesson,FALSE,2 M6 Topic A: Count and Problem Solve with Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L5,Compose arrays with rows and columns and use a repeated count to find the total.,lesson,FALSE,2 M6 Topic B: Arrays and Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L6,Decompose arrays into rows and columns and relate them to repeated addition.,lesson,FALSE,2 M6 Topic B: Arrays and Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L7,Distinguish between rows and columns and use math drawings to represent arrays.,lesson,FALSE,2 M6 Topic B: Arrays and Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L8,Use square tiles to create arrays with gaps.,lesson,FALSE,2 M6 Topic B: Arrays and Equal Groups,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L9,Determine the attributes of a square array.,lesson,FALSE,2 M6 Topic C: Rectangular Arrays as a Foundation for Multiplication and Division,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L10,Use math drawings to compose a rectangle.,lesson,FALSE,2 M6 Topic C: Rectangular Arrays as a Foundation for Multiplication and Division,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L11,Decompose an array to find the total efficiently.,lesson,FALSE,2 M6 Topic C: Rectangular Arrays as a Foundation for Multiplication and Division,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L12,Reason about how equal arrays can be composed differently.,lesson,FALSE,2 M6 Topic C: Rectangular Arrays as a Foundation for Multiplication and Division,Connecticut grade 2 Alignment Guide.docx
ccss,2,standard,2.OA.C.4,Use addition to find the total number of objects arranged in rectangular arrays with up to 5 rows and up to 5 columns; write an equation to express the total as a sum of equal addends.,G2-M6-L13,Decompose an array and relate it to a number bond.,lesson,FALSE,2 M6 Topic C: Rectangular Arrays as a Foundation for Multiplication and Division,Connecticut grade 2 Alignment Guide.docx
